objid,u,g,r,i,z,ra,dec,flags_r,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237658492286992526,18.87222,16.9979,16.07735,15.66098,15.35718,197.77104087984,9.35529127345736,6755674587562000,40,0.375,0.449999988079071,0,0.150000005960464,0.025000000372529,0
1237658492287058000,18.09426,16.2755,15.42409,15.04101,14.74373,197.785841180378,9.34917529444508,6755674587566096,21,1,0,0,0,0,0
1237661353241280606,18.03883,17.23876,17.36613,17.64215,18.36339,172.818171161941,57.0663375712148,6755674587430928,65,0.41499999165535,0,0.0149999996647239,0.137999996542931,0.384999990463257,0.046000000089407
1237661353242198136,18.23718,17.50112,17.34102,17.35327,17.22362,176.679868970258,57.2327055758446,4503874773745664,38,0.395000010728836,0.104999996721745,0,0.131999999284744,0.342000007629395,0.0260000005364418
1237661353242329184,17.29228,15.86351,15.48861,15.41723,15.60226,177.250407467206,57.3982873461203,6755674587566096,33,0.211999997496605,0.0299999993294477,0.0610000006854534,0.273000001907349,0.393999993801117,0.0299999993294477
1237661353242329184,17.29228,15.86351,15.48861,15.41723,15.60226,177.250407467206,57.3982873461203,6755674587566096,35,0,0.028999999165535,0.028999999165535,0.028999999165535,0.913999974727631,0
1237661353243443209,17.05033,15.69165,15.03389,14.62033,14.35476,181.836615848796,57.6351385280377,6755674587562000,25,0,0.959999978542328,0,0.0399999991059303,0,0
1237661353243443290,17.88473,16.86949,16.45114,16.1373,15.95908,181.896358270553,57.5760845577522,4503874773876736,31,0.354999989271164,0,0.28999999165535,0.323000013828278,0.0320000015199184,0
1237661353777889322,17.14027,16.38609,16.12011,16.05937,15.94375,171.55388045739,57.3534852373336,4503874798911488,60,0.517000019550323,0.0670000016689301,0,0.100000001490116,0.18299999833107,0.133000001311302
1237661353779986677,18.85443,16.39992,15.33158,14.87062,14.58932,180.515917679785,58.0355254302141,6755674587566096,34,0.705999970436096,0,0,0,0.0879999995231628,0.206000000238419
1237661353780052022,17.17277,15.69095,14.97282,14.60058,14.39101,180.801911547413,57.8934736108532,6755674587566096,40,0,0.550000011920929,0,0,0.025000000372529,0.425000011920929
1237661353780248695,18.98806,17.7662,17.28254,17.01336,16.81511,181.591596808692,58.004121131866,4503875386114120,32,0.375,0.0309999994933605,0.061999998986721,0.40599998831749,0.125,0
1237661354314694823,18.53189,17.15767,16.42503,16.03336,15.75805,171.173318388619,57.7329068276092,6755674587566096,61,0.574000000953674,0.0329999998211861,0.130999997258186,0.212999999523163,0.0489999987185001,0
1237661354314760208,15.97979,15.55798,15.719,16.60937,19.85535,171.367065319022,57.7130056380369,4503874773880848,32,0.0309999994933605,0,0,0.156000003218651,0.781000018119812,0.0309999994933605
1237661417665462304,16.72336,15.69836,15.41224,15.24657,15.11463,171.499991024454,56.9021781526059,6755674587562000,29,0.620999991893768,0,0.0689999982714653,0.275999993085861,0.034000001847744,0
1237661417665462397,17.44446,16.42702,16.07971,15.90233,15.73324,171.669960314786,56.814300383475,4503874840854600,20,0.25,0,0.150000005960464,0.449999988079071,0.150000005960464,0
1237661417671163985,18.555,17.72765,17.45601,17.35717,17.29354,195.624374991287,57.1441329872629,4503874773745664,29,0.379000008106232,0,0.103000000119209,0.24099999666214,0.172000005841255,0.103000000119209
1237661417672015943,16.77142,14.8616,14.09754,13.65315,13.31276,198.956121726025,56.8086175617897,6755674587566096,70,0,0.386000007390976,0,0.586000025272369,0.028999999165535,0
1237661417673982057,17.59553,17.35166,17.15253,17.41591,17.10924,206.809790717934,55.5676170465856,4574243517923345,36,0.0280000008642673,0.0280000008642673,0,0.0829999968409538,0.777999997138977,0.0829999968409538
1237661417674506405,17.93352,16.75336,16.3761,16.12458,15.91593,208.868007453693,55.2078375188353,6755674587430928,30,0,0.0329999998211861,0.933000028133392,0.0329999998211861,0,0
1237661417675423805,17.5575,15.69304,14.85765,14.42961,14.13013,212.259207981817,54.5561857415819,6755674587566096,36,0,0,0.805999994277954,0,0,0.194000005722046
1237661417675817100,18.0427,16.84066,16.41567,16.23827,16.09166,213.627959546393,54.0942988194256,6755674587430928,26,0.691999971866608,0,0.0379999987781048,0.19200000166893,0.0769999995827675,0
1237661417676472490,17.75541,16.89469,16.51608,16.34013,16.18713,215.880146356298,53.4404646864842,4503874773745664,49,0.652999997138977,0.0199999995529652,0,0.184000000357628,0.14300000667572,0
1237661417679159491,18.60022,16.76973,15.86892,15.45438,15.11838,224.74894370845,50.5031569981617,6755674587562000,29,0.103000000119209,0,0.861999988555908,0.034000001847744,0,0
1237661418206068760,18.26553,18.0256,18.06577,18.65124,18.53609,187.401755404429,58.0210532722508,4503874782269456,35,0.0570000000298023,0.028999999165535,0,0.0570000000298023,0.800000011920929,0.0570000000298023
1237661418206068761,17.21759,16.10039,15.75811,15.60515,15.50555,187.405354303486,58.0211824162379,6755674587566096,33,0.0610000006854534,0.333000004291534,0,0.333000004291534,0.090999998152256,0.181999996304512
1237661418207969454,18.08623,17.13221,16.74706,16.40356,16.30741,195.330337896709,57.6205393582008,4503874773745680,30,0,0.0329999998211861,0.566999971866608,0,0,0.400000005960464
1237661418208690297,18.55544,16.4697,15.55035,15.11204,14.77737,198.419575699716,57.2612216959154,6755674587430928,33,0.758000016212463,0.0299999993294477,0,0.0299999993294477,0.0610000006854534,0.120999999344349
1237661418210001017,18.19541,16.84963,16.43985,16.21555,16.10276,203.677392988012,56.6648142947439,6755674587430928,54,0.148000001907349,0,0,0.0930000022053719,0.74099999666214,0.0189999993890524
1237661418210197774,16.87188,15.63116,15.06957,14.76567,14.53581,204.589033618649,56.5129325829425,6755674587430928,37,0.0270000007003546,0.945999979972839,0,0.0270000007003546,0,0
1237661418210197774,16.87188,15.63116,15.06957,14.76567,14.53581,204.589033618649,56.5129325829425,6755674587430928,32,0,0.218999996781349,0,0,0.781000018119812,0
1237661418210197774,16.87188,15.63116,15.06957,14.76567,14.53581,204.589033618649,56.5129325829425,6755674587430928,28,0,0.89300000667572,0,0.0710000023245811,0.0359999984502792,0
1237661418211049802,18.77954,17.80022,17.57806,17.41007,17.4349,207.91420963511,55.7767720475563,4503874773745664,34,0.412000000476837,0.028999999165535,0.028999999165535,0.234999999403954,0.264999985694885,0.028999999165535
1237661418211508350,18.99893,18.09794,17.8737,17.76264,17.69541,209.662876943911,55.4862108371232,4503874773745664,32,0.25,0.156000003218651,0.0939999967813492,0.5,0,0
1237665357231489217,18.94615,17.4856,16.80107,16.42622,16.12889,243.596445661167,37.3077740385354,4503874866020424,32,0.718999981880188,0,0.061999998986721,0.187999993562698,0,0.0309999994933605
1237666227490324877,18.92476,17.77024,17.26023,16.85053,16.65758,252.466061794765,28.8107275574042,6755674587430928,52,0.231000006198883,0.135000005364418,0,0.5,0.135000005364418,0
1237655744014909466,18.11219,16.22439,15.36913,14.9345,14.61881,215.937209544583,6.60103596036668,4503874773880848,33,0.606000006198883,0.0299999993294477,0,0,0.090999998152256,0.273000001907349
1237655744014909584,18.88677,17.14988,16.29228,15.89369,15.5912,215.936431690723,6.57226709629224,6755674587562000,28,0.89300000667572,0,0.0359999984502792,0.0359999984502792,0.0359999984502792,0
1237655744014909595,15.93937,14.24297,13.41739,12.99563,12.70361,215.96089394929,6.57610766811089,6755674587562000,27,0,0.0370000004768372,0.888999998569489,0.0740000009536743,0,0
1237655744015302916,18.81507,16.83543,15.85578,15.41397,15.04901,216.905194216296,6.55165436835571,6755674587566096,28,0.0359999984502792,0.96399998664856,0,0,0,0
1237655744015368411,18.99629,17.50285,16.77144,16.36643,16.09615,217.011704987941,6.44302527937499,6755674587430928,59,0.017000000923872,0,0.931999981403351,0.017000000923872,0,0.034000001847744
1237655744016482587,18.87984,17.62848,17.04289,16.66899,16.40949,219.631833462974,6.37730135651487,6755674587430928,24,0.416999995708466,0,0.0829999968409538,0.25,0.25,0
1237655744016744573,16.45815,14.76833,14.05583,13.70783,13.37596,220.099335728941,6.30719679702355,6755674587566096,29,0,0,0.966000020503998,0,0,0.034000001847744
1237655744018055210,17.98029,16.62179,15.91049,15.45519,15.13717,223.142115807427,6.01721763037212,6755674587562000,54,0,0,0.925999999046326,0.0370000004768372,0,0.0370000004768372
1237655744019955787,18.56577,16.71268,15.79011,15.38237,15.02597,227.543164941612,5.571147129675,6755674587562000,24,0.583000004291534,0,0,0,0,0.416999995708466
1237655744020021712,18.73841,17.52784,17.08473,16.83146,16.71457,227.709781525337,5.6107946689192,6755674587562000,30,0.133000001311302,0,0.532999992370605,0.133000001311302,0.0670000016689301,0.133000001311302
1237655744020152431,18.24895,16.49201,15.66271,15.30453,14.98342,227.887876649662,5.56371330798386,6755674587430928,57,0.0529999993741512,0,0,0.930000007152557,0,0.0179999992251396
1237655744020349119,17.45371,15.48603,14.52107,14.08395,13.72247,228.35902892108,5.66148308018298,6755674587566096,27,0.296000003814697,0,0.0370000004768372,0.0370000004768372,0,0.629999995231628
1237655744020349259,18.685,17.59888,17.22677,16.9966,16.85448,228.418854562784,5.53393589676609,6755674587430928,16,0.061999998986721,0.312000006437302,0,0.5,0.125,0
1237655744021332283,17.55992,16.35627,15.72272,15.37471,15.14498,230.726903590543,5.43439077689605,6755674587430928,31,0,0.0320000015199184,0.967999994754791,0,0,0
1237655744022446309,17.83055,15.97531,15.09597,14.67532,14.34156,233.164321213969,5.03206341904309,4503874773876736,29,0.0689999982714653,0,0.0689999982714653,0.828000009059906,0.034000001847744,0
1237655744024674563,18.8912,17.84889,17.41553,17.16768,17.02293,238.227500990126,4.52191705701828,4503874773876736,57,0.456000000238419,0.0179999992251396,0.174999997019768,0.228000000119209,0.123000003397465,0
1237655744550011011,18.47233,17.17828,16.49014,16.06386,15.78468,211.94307572926,7.20342518427886,4503874773745680,30,0.0329999998211861,0,0.967000007629395,0,0,0
1237655744550207714,18.89058,17.47838,16.68599,16.29781,15.9929,212.34968025526,7.17597045249743,6755674587566096,25,0.0399999991059303,0,0.959999978542328,0,0,0
1237655744551256105,16.66349,14.81187,14.00081,13.60845,13.32646,214.766060439773,7.03171237755747,6755674587566096,29,0.828000009059906,0,0,0.172000005841255,0,0
1237655744552698062,17.69732,15.75181,14.87918,14.43795,14.1013,218.024647266201,6.86629850320044,6755674587430928,26,0.962000012397766,0,0,0.0379999987781048,0,0
1237655744553025598,18.9346,18.25113,17.92959,17.55396,17.48769,218.874782538924,6.827212927247,4503874773745680,56,0.303999990224838,0,0.160999998450279,0.25,0.214000001549721,0.0710000023245811
1237655744556695582,17.86015,16.42631,15.63467,15.20436,14.95828,227.218388156363,6.15665375112183,6755674587430928,29,0.034000001847744,0.966000020503998,0,0,0,0
1237655744556695694,18.91762,17.59883,16.85733,16.50262,16.21769,227.171789903818,6.01225897596937,6755674587430928,19,0.263000011444092,0.0529999993741512,0.316000014543533,0.368000000715256,0,0
1237655744556761354,17.9917,16.98525,16.5815,16.28756,16.14147,227.410433795823,6.03928348296299,4503874773745664,37,0.0270000007003546,0.97299998998642,0,0,0,0
1237655744556892195,18.09093,16.21156,15.35183,14.94845,14.63245,227.662387047412,6.03066164075767,6755674587430928,37,0.865000009536743,0,0,0.0270000007003546,0,0.108000002801418
1237655744557023338,18.06678,16.13485,15.22275,14.79612,14.45951,227.929304394948,6.07826240737548,6755674587430928,55,0.908999979496002,0,0.0179999992251396,0.0179999992251396,0.0179999992251396,0.0359999984502792
1237655744562332012,18.92262,18.1958,17.66489,17.31527,17.16161,240.09986120719,4.85056759553256,6755674587430928,26,0.231000006198883,0.268999993801117,0.0379999987781048,0.0769999995827675,0,0.384999990463257
1237656240623714398,18.51139,16.67715,15.71782,15.2723,14.89808,333.150728514564,11.7508931869991,6755674587430928,57,0.894999980926514,0,0,0.0350000001490116,0,0.0700000002980232
1237656240624763314,18.54132,16.54961,15.47885,14.99525,14.60087,335.647641501658,12.0137708540296,6755674587430928,26,0.5,0,0,0.0379999987781048,0.153999999165535,0.30799999833107
1237656240627253473,18.17531,16.29612,15.31348,14.78931,14.3801,341.427623824103,12.6618673594911,6755674587430928,50,0.119999997317791,0.159999996423721,0.0199999995529652,0.699999988079071,0,0
1237656241161044301,18.50317,16.99259,16.15452,15.69743,15.33492,334.126771639411,12.3160261277158,6755674587566096,32,0.312000006437302,0.125,0.0939999967813492,0.34400001168251,0.061999998986721,0.061999998986721
1237656241164845255,17.7089,16.4281,15.94571,15.68075,15.56894,342.97963354047,13.1651925738716,6755674587430928,65,0.0149999996647239,0.123000003397465,0.0149999996647239,0.846000015735626,0,0
1237656241164845398,18.74128,17.77611,17.39763,17.18412,17.07366,343.096055350842,13.1830051790179,4503874773876736,25,0.519999980926514,0,0.119999997317791,0.200000002980232,0.159999996423721,0
1237656241167663274,18.82214,17.96182,17.75653,17.55178,17.44907,349.539377860128,13.8186092352943,4503874773745664,55,0.381999999284744,0.0359999984502792,0.0549999997019768,0.363999992609024,0.164000004529953,0
1237656241168253399,18.92725,17.75291,17.29835,17.03091,16.80101,350.960810693509,13.8906535552278,6755674587566096,51,0.0780000016093254,0,0,0.234999999403954,0.685999989509583,0
1237656241168973832,17.22813,15.20152,14.24409,13.78177,13.44576,352.625848594811,13.905623075335,6755674721783824,54,0.592999994754791,0,0,0.0189999993890524,0.0189999993890524,0.370000004768372
1237656494023312000,18.98524,17.53605,16.80589,16.4003,16.0698,321.45068511117,9.86580334641494,6755674587430928,34,0.0590000003576279,0.735000014305115,0,0.0879999995231628,0,0.118000000715256
1237656494023376945,16.49058,14.82811,14.05255,13.63604,13.39377,321.559825256112,9.79790300468775,6755674587566096,31,0,0,0.902999997138977,0.0970000028610229,0,0
1237656494023639134,18.99597,17.39252,16.60426,16.19377,15.85216,322.164694321095,9.94649121724715,6755674587562000,22,0.409000009298325,0,0.455000013113022,0.090999998152256,0.0450000017881393,0
1237656494023770634,18.18778,16.94181,16.30667,15.92701,15.6674,322.501992836591,10.042426287979,4503874773745664,18,0.722000002861023,0.0560000017285347,0.0560000017285347,0.166999995708466,0,0
1237656494023836182,18.23505,17.08729,16.60986,16.35172,16.17789,322.665556743082,10.0741570180369,6755674587430928,25,0,0.959999978542328,0,0,0,0.0399999991059303
1237656494024294899,18.54367,17.28117,16.74481,16.37678,16.21323,323.720984138916,10.1896394777392,6755674587430928,32,0.125,0.625,0.0309999994933605,0.187999993562698,0,0.0309999994933605
1237656494024818919,18.67521,16.50031,15.48959,14.9927,14.5953,324.930059757557,10.3305065625472,4503874773880848,33,0.818000018596649,0,0,0.0299999993294477,0.090999998152256,0.0610000006854534
1237656494025015751,18.5329,16.54544,15.56001,15.09397,14.72663,325.355510818902,10.4246498232788,6755674587566096,28,0.96399998664856,0,0,0,0,0.0359999984502792
1237656494032552247,18.79597,17.77932,17.57384,17.47103,17.3863,342.80111844177,12.7799377428336,6755674587430928,44,0.204999998211861,0,0.0230000000447035,0.294999986886978,0.363999992609024,0.114000000059605
1237656494033535007,18.95506,17.86759,17.5474,17.40006,17.40741,345.035609629092,13.0235825888747,2310346883987439632,23,0.0869999974966049,0.0430000014603138,0.477999985218048,0.216999992728233,0.0430000014603138,0.129999995231628
1237654880199376926,18.89567,17.74822,17.06284,16.70448,16.48174,213.205429853322,4.3713768685221,6755674587430928,57,0.263000011444092,0,0.596000015735626,0.104999996721745,0.0350000001490116,0
1237654880200360041,18.11744,16.31088,15.438,15.03349,14.70047,215.427349041552,4.2367521855883,6755674587566096,31,0.935000002384186,0,0,0.0649999976158142,0,0
1237654880204095672,18.49414,16.8341,16.09385,15.74873,15.49305,223.934475978065,3.80732371626306,6755674587430928,53,0.829999983310699,0.0189999993890524,0.0189999993890524,0.0379999987781048,0.0939999967813492,0
1237654880204554283,18.07386,16.7455,16.1594,15.82799,15.72475,225.025430136043,3.75544576120712,6755399709659152,23,0.216999992728233,0,0,0.782999992370605,0,0
1237654880205209659,16.84474,14.9697,14.11495,13.70351,13.37609,226.519817886405,3.70746682773168,6755674587562000,19,0.0529999993741512,0,0.736999988555908,0.210999995470047,0,0
